Postcode,Price,CouncilArea,Suburb,Rooms,BuildingArea,Type,Bedroom2,Bathroom,YearBuilt,Car,Distance,Landsize,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_review_scores_rating_mean,airbnb_minimum_nights_mean,airbnb_maximum_nights_mean
3126.0,1305000.0,Boroondara,Canterbury,2,104.0,h,2.0,1.0,1945.0,1.0,9.0,342.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,928000.0,Boroondara,Canterbury,3,140.0,h,3.0,2.0,1998.0,1.0,9.0,145.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,2930000.0,Boroondara,Canterbury,5,222.0,h,5.0,3.0,2005.0,4.0,9.0,645.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,2950000.0,Boroondara,Canterbury,4,173.0,h,4.0,2.0,1927.0,3.0,9.0,812.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,2350000.0,Boroondara,Canterbury,5,282.0,h,5.0,2.0,1910.0,4.0,9.0,838.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,1640000.0,Boroondara,Canterbury,3,207.0,h,3.0,3.0,1997.0,2.0,9.0,352.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,1680000.0,Boroondara,Canterbury,3,197.0,h,3.0,2.0,1910.0,1.0,9.0,325.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,3550000.0,Boroondara,Canterbury,5,427.0,h,5.0,4.0,2013.0,4.0,9.0,684.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,3400000.0,Boroondara,Canterbury,4,411.0,h,4.0,1.0,2008.0,4.0,9.0,845.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,1850000.0,Boroondara,Canterbury,3,216.0,h,3.0,2.0,1995.0,2.0,9.0,361.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3126.0,3145000.0,Boroondara,Canterbury,4,276.0,h,4.0,2.0,2012.0,2.0,9.0,796.0,3126.0,148.1304347826087,23.0,922.0,2702.0,93.35714285714286,2.9130434782608696,896.5652173913044
3054.0,1425000.0,Yarra,Carlton North,4,130.0,h,4.0,3.0,1890.0,0.0,3.2,122.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,2950000.0,Yarra,Carlton North,3,164.0,h,3.0,1.0,1910.0,2.0,3.2,499.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,2175000.0,Yarra,Carlton North,4,163.0,h,3.0,1.0,1920.0,0.0,3.2,418.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,800000.0,Yarra,Carlton North,2,104.0,h,2.0,1.0,2009.0,1.0,3.2,73.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,2718000.0,Yarra,Carlton North,4,142.0,h,4.0,2.0,2015.0,0.0,3.2,538.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,2520000.0,Yarra,Carlton North,4,168.0,h,4.0,2.0,1890.0,2.0,3.2,504.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,2050000.0,Yarra,Carlton North,3,148.0,h,3.0,2.0,1970.0,0.0,3.2,84.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3054.0,1950000.0,Yarra,Carlton North,4,162.0,h,4.0,2.0,1900.0,2.0,3.2,207.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3163.0,1295000.0,Glen Eira,Carnegie,3,166.0,h,3.0,1.0,1960.0,2.0,11.4,425.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1506000.0,Glen Eira,Carnegie,4,204.0,h,4.0,2.0,1925.0,2.0,11.4,561.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,967500.0,Glen Eira,Carnegie,2,115.0,h,3.0,1.0,1930.0,2.0,11.4,299.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1600000.0,Glen Eira,Carnegie,3,40.0,h,4.0,2.0,1923.0,2.0,11.4,751.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1830000.0,Glen Eira,Carnegie,4,237.0,h,3.0,2.0,1983.0,2.0,11.4,687.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1550000.0,Glen Eira,Carnegie,4,133.0,h,4.0,2.0,1930.0,2.0,11.4,757.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1501000.0,Glen Eira,Carnegie,4,201.0,h,3.0,2.0,1970.0,1.0,11.4,598.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,817500.0,Glen Eira,Carnegie,2,102.0,h,2.0,1.0,2002.0,1.0,11.4,211.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1450000.0,Glen Eira,Carnegie,4,200.0,h,4.0,2.0,1938.0,2.0,11.4,557.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,675000.0,Glen Eira,Carnegie,2,90.0,h,2.0,1.0,1968.0,1.0,11.4,0.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,930000.0,Glen Eira,Carnegie,2,110.0,h,2.0,1.0,1930.0,1.0,11.4,264.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1360000.0,Glen Eira,Carnegie,3,182.0,h,3.0,2.0,2010.0,2.0,11.4,282.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1430000.0,Glen Eira,Carnegie,3,166.0,h,3.0,2.0,1945.0,2.0,11.4,603.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1490000.0,Glen Eira,Carnegie,3,167.0,h,3.0,2.0,1915.0,1.0,11.4,371.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1125000.0,Glen Eira,Carnegie,3,120.0,h,3.0,1.0,1925.0,1.0,11.4,604.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1655000.0,Glen Eira,Carnegie,4,221.0,h,4.0,2.0,1915.0,2.0,11.4,595.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1880000.0,Glen Eira,Carnegie,4,270.0,h,3.0,2.0,1970.0,3.0,11.4,932.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1518000.0,Glen Eira,Carnegie,4,275.0,h,3.0,3.0,2000.0,2.0,11.4,454.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3163.0,1716000.0,Glen Eira,Carnegie,3,130.0,h,2.0,2.0,1925.0,1.0,11.4,817.0,3163.0,94.2051282051282,156.0,553.1538461538462,2047.75,94.61904761904762,10.147435897435898,744.9294871794872
3161.0,1750000.0,Glen Eira,Caulfield North,3,313.0,h,3.0,2.0,1955.0,2.0,8.1,692.0,3161.0,127.42622950819673,122.0,1242.9285714285713,3429.818181818182,93.85915492957747,3.819672131147541,637.0491803278688
3161.0,2005000.0,Glen Eira,Caulfield North,3,237.0,h,4.0,2.0,2014.0,3.0,8.1,361.0,3161.0,127.42622950819673,122.0,1242.9285714285713,3429.818181818182,93.85915492957747,3.819672131147541,637.0491803278688
3161.0,1400000.0,Glen Eira,Caulfield North,3,139.0,h,3.0,1.0,1910.0,0.0,8.1,270.0,3161.0,127.42622950819673,122.0,1242.9285714285713,3429.818181818182,93.85915492957747,3.819672131147541,637.0491803278688
3161.0,2170000.0,Glen Eira,Caulfield North,4,215.0,h,4.0,2.0,1915.0,1.0,8.1,810.0,3161.0,127.42622950819673,122.0,1242.9285714285713,3429.818181818182,93.85915492957747,3.819672131147541,637.0491803278688
3162.0,1577500.0,Glen Eira,Caulfield South,3,144.0,h,3.0,2.0,1935.0,2.0,9.3,357.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1460000.0,Glen Eira,Caulfield South,3,121.0,h,3.0,1.0,1960.0,2.0,9.3,451.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1065000.0,Glen Eira,Caulfield South,2,114.0,h,2.0,1.0,1930.0,1.0,9.3,273.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1225000.0,Glen Eira,Caulfield South,2,99.0,h,2.0,1.0,1940.0,2.0,9.3,284.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1450000.0,Glen Eira,Caulfield South,3,120.0,h,2.0,2.0,1925.0,1.0,9.3,478.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1774500.0,Glen Eira,Caulfield South,4,256.0,h,4.0,2.0,2008.0,2.0,9.3,575.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,825000.0,Glen Eira,Caulfield South,2,85.0,h,2.0,1.0,1930.0,1.0,9.3,367.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1262000.0,Glen Eira,Caulfield South,2,272.0,h,4.0,2.0,2016.0,2.0,9.3,464.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1340000.0,Glen Eira,Caulfield South,2,117.0,h,2.0,1.0,1940.0,1.0,9.3,505.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1200000.0,Glen Eira,Caulfield South,3,135.0,h,3.0,2.0,1920.0,2.0,9.3,494.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1001000.0,Glen Eira,Caulfield South,2,85.0,h,2.0,2.0,1890.0,1.0,9.3,255.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1330000.0,Glen Eira,Caulfield South,3,123.0,h,3.0,1.0,1926.0,1.0,9.3,312.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1570000.0,Glen Eira,Caulfield South,4,215.0,h,3.0,2.0,1970.0,2.0,9.3,641.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3162.0,1916000.0,Glen Eira,Caulfield South,4,205.0,h,4.0,2.0,1910.0,2.0,9.3,630.0,3162.0,130.11111111111111,81.0,1192.0,4314.416666666667,95.78688524590164,5.925925925925926,635.4938271604939
3148.0,890000.0,Monash,Chadstone,4,158.0,h,4.0,3.0,2014.0,2.0,13.6,288.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3148.0,1002000.0,Monash,Chadstone,2,97.0,h,2.0,1.0,1950.0,1.0,13.6,585.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3148.0,650000.0,Monash,Chadstone,3,101.0,h,3.0,2.0,2000.0,2.0,13.6,160.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3148.0,1301000.0,Monash,Chadstone,3,88.0,h,3.0,1.0,1970.0,2.0,13.6,620.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3148.0,1415500.0,Monash,Chadstone,4,164.0,h,3.0,2.0,1950.0,1.0,13.6,1033.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3148.0,1260000.0,Monash,Chadstone,4,277.0,h,4.0,2.0,2001.0,2.0,13.6,500.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3148.0,1000000.0,Monash,Chadstone,3,105.0,h,3.0,1.0,1960.0,2.0,13.6,630.0,3148.0,79.5,26.0,197.5,1660.3333333333333,95.57142857142857,4.038461538461538,3357.769230769231
3068.0,780000.0,Yarra,Clifton Hill,2,85.0,h,2.0,1.0,1880.0,1.0,3.4,155.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1060000.0,Yarra,Clifton Hill,3,98.0,h,3.0,1.0,1900.0,0.0,3.4,193.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1075000.0,Yarra,Clifton Hill,2,85.0,h,2.0,1.0,1890.0,1.0,3.4,174.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1105000.0,Yarra,Clifton Hill,2,84.0,h,2.0,1.0,1910.0,1.0,3.4,185.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1209000.0,Yarra,Clifton Hill,2,97.0,h,2.0,1.0,1910.0,1.0,3.4,140.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,3010000.0,Yarra,Clifton Hill,4,250.0,h,4.0,3.0,1903.0,2.0,3.4,382.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1435000.0,Yarra,Clifton Hill,2,96.0,h,2.0,1.0,1900.0,2.0,3.4,239.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1290000.0,Yarra,Clifton Hill,2,99.0,h,2.0,1.0,1890.0,0.0,3.4,164.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1370000.0,Yarra,Clifton Hill,3,135.0,h,3.0,2.0,1890.0,1.0,3.4,176.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1450000.0,Yarra,Clifton Hill,2,107.0,h,2.0,1.0,1890.0,0.0,3.4,156.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1506000.0,Yarra,Clifton Hill,4,169.0,h,4.0,2.0,1995.0,0.0,3.4,162.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3068.0,1360000.0,Yarra,Clifton Hill,3,118.0,h,3.0,1.0,1880.0,0.0,3.4,118.0,3068.0,126.01298701298701,308.0,801.3157894736842,2801.842105263158,95.82716049382717,4.866883116883117,606.3668831168832
3058.0,850000.0,Moreland,Coburg,2,93.0,h,2.0,1.0,1930.0,1.0,7.8,371.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,784000.0,Moreland,Coburg,3,110.0,h,2.0,1.0,1890.0,1.0,7.8,286.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,680000.0,Moreland,Coburg,3,108.0,h,3.0,1.0,1950.0,0.0,7.8,702.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,675000.0,Moreland,Coburg,3,123.0,h,3.0,1.0,2005.0,2.0,7.8,142.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1202000.0,Moreland,Coburg,3,140.0,h,3.0,2.0,1940.0,2.0,7.8,423.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1370000.0,Moreland,Coburg,3,180.0,h,3.0,1.0,1890.0,1.0,7.8,233.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1000000.0,Moreland,Coburg,3,110.0,h,3.0,2.0,1920.0,3.0,7.8,370.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,860000.0,Moreland,Coburg,3,109.0,h,3.0,1.0,1915.0,1.0,7.8,283.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,953000.0,Moreland,Coburg,2,101.0,h,2.0,1.0,1890.0,1.0,7.8,170.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,735000.0,Moreland,Coburg,2,93.0,h,2.0,1.0,1900.0,1.0,7.8,280.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,947000.0,Moreland,Coburg,3,125.0,h,3.0,1.0,1920.0,1.0,7.8,372.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,812000.0,Moreland,Coburg,3,130.0,h,3.0,1.0,1930.0,1.0,7.8,370.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,766000.0,Moreland,Coburg,3,124.0,h,3.0,1.0,1930.0,0.0,7.8,378.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,825000.0,Moreland,Coburg,3,118.0,h,2.0,1.0,1910.0,1.0,7.8,374.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1131000.0,Moreland,Coburg,4,300.0,h,4.0,2.0,2001.0,2.0,7.8,494.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1064000.0,Moreland,Coburg,3,178.0,h,3.0,2.0,1940.0,1.0,7.8,417.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1210000.0,Moreland,Coburg,3,125.0,h,3.0,1.0,1925.0,1.0,7.8,379.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1130000.0,Moreland,Coburg,3,127.0,h,3.0,1.0,1920.0,2.0,7.8,735.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,763000.0,Moreland,Coburg,3,110.0,h,3.0,2.0,1994.0,1.0,7.8,107.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,903000.0,Moreland,Coburg,2,94.0,h,2.0,1.0,1910.0,1.0,7.8,253.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1000000.0,Moreland,Coburg,3,117.0,h,3.0,1.0,1970.0,1.0,7.8,431.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1742000.0,Moreland,Coburg,4,256.0,h,3.0,2.0,2006.0,4.0,7.8,482.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,865000.0,Moreland,Coburg,4,125.0,h,4.0,1.0,1925.0,1.0,7.8,452.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1278000.0,Moreland,Coburg,3,156.0,h,3.0,2.0,1930.0,3.0,7.8,405.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1136000.0,Moreland,Coburg,4,146.0,h,4.0,3.0,1920.0,1.0,7.8,420.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1400000.0,Moreland,Coburg,4,189.0,h,4.0,1.0,1970.0,1.0,7.8,856.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1260000.0,Moreland,Coburg,3,230.0,h,3.0,2.0,1930.0,0.0,7.8,407.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,841000.0,Moreland,Coburg,3,98.0,h,3.0,1.0,1920.0,3.0,7.8,385.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1120000.0,Moreland,Coburg,3,180.0,h,3.0,2.0,2006.0,1.0,7.8,293.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,870000.0,Moreland,Coburg,3,100.0,h,3.0,1.0,1980.0,1.0,7.8,371.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,680000.0,Moreland,Coburg,3,72.0,h,2.0,1.0,1920.0,2.0,7.8,462.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,825000.0,Moreland,Coburg,3,131.0,h,3.0,1.0,1920.0,2.0,7.8,577.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,725000.0,Moreland,Coburg,3,131.0,h,3.0,1.0,1900.0,0.0,7.8,238.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1250000.0,Moreland,Coburg,4,249.0,h,4.0,3.0,1900.0,1.0,7.8,515.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1008000.0,Moreland,Coburg,2,89.0,h,2.0,1.0,1940.0,3.0,7.8,457.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,990000.0,Moreland,Coburg,4,142.0,h,4.0,1.0,1930.0,1.0,7.8,488.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,635000.0,Moreland,Coburg,2,149.0,h,2.0,2.0,1920.0,3.0,7.8,339.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1020000.0,Moreland,Coburg,5,286.0,h,5.0,2.0,1985.0,4.0,7.8,381.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1025000.0,Moreland,Coburg,3,112.0,h,3.0,1.0,1950.0,3.0,7.8,336.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,700000.0,Moreland,Coburg,3,102.0,h,3.0,1.0,2000.0,1.0,7.8,138.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1130000.0,Moreland,Coburg,3,80.0,h,3.0,1.0,1945.0,3.0,7.8,206.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1075000.0,Moreland,Coburg,4,187.0,h,4.0,1.0,1925.0,4.0,7.8,531.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1150000.0,Moreland,Coburg,4,205.0,h,4.0,2.0,1930.0,2.0,7.8,43.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,472000.0,Moreland,Coburg,2,69.0,h,2.0,1.0,1975.0,1.0,7.8,500.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,901000.0,Moreland,Coburg,2,107.0,h,2.0,1.0,1940.0,1.0,7.8,545.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,975000.0,Moreland,Coburg,4,203.0,h,4.0,2.0,1996.0,2.0,7.8,307.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1370000.0,Moreland,Coburg,3,130.0,h,3.0,1.0,1930.0,1.0,7.8,563.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,700000.0,Moreland,Coburg,2,92.0,h,2.0,1.0,1925.0,2.0,7.8,381.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,838000.0,Moreland,Coburg,4,147.0,h,4.0,1.0,1960.0,1.0,7.8,576.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
